lemme,cgram,genre,nombre,freqfilms2,freqlivres,overall_freq
saint,NOM,,s,12.37,35.88,48.25
journée,NOM,f,p,9.54,38.65,48.19
personnage,NOM,m,p,10.97,37.16,48.13
octobre,NOM,m,,11.78,36.28,48.06
comptoir,NOM,m,s,8.49,39.53,48.02
poignée,NOM,f,s,11.65,36.35,48.0
robe,NOM,f,p,11.71,36.22,47.93
chapitre,NOM,m,s,12.1,35.81,47.91
pêche,NOM,f,s,21.13,26.76,47.89
permission,NOM,f,s,30.11,17.7,47.81
océan,NOM,m,s,22.86,24.93,47.79
flamme,NOM,f,p,14.32,33.45,47.77
marbre,NOM,m,s,6.28,41.49,47.77
trou,NOM,m,p,15.4,32.3,47.7
grange,NOM,f,s,6.95,40.74,47.69
texte,NOM,m,s,16.22,31.42,47.64
armoire,NOM,f,s,9.05,38.58,47.63
tenue,NOM,f,s,19.64,27.97,47.61
commerce,NOM,m,s,18.55,29.05,47.6
dessous,NOM,m,,18.14,29.46,47.6
éducation,NOM,f,s,20.45,27.09,47.54
cabine,NOM,f,s,17.65,29.86,47.51
bagnole,NOM,f,s,21.18,26.28,47.46
piège,NOM,m,s,27.53,19.93,47.46
prénom,NOM,m,s,23.18,24.19,47.37
sergent,NOM,m,s,26.48,20.88,47.36
secret,NOM,m,p,22.15,25.2,47.35
union,NOM,f,s,18.1,29.19,47.29
acier,NOM,m,s,13.85,33.38,47.23
menace,NOM,f,s,21.07,26.01,47.08
modèle,NOM,m,s,19.56,27.5,47.06
dignité,NOM,f,s,14.59,32.43,47.02
humanité,NOM,f,s,23.15,23.85,47.0
zéro,NOM,m,s,30.44,16.49,46.93
bal,NOM,m,s,28.57,18.31,46.88
poulet,NOM,m,s,32.33,14.53,46.86
shérif,NOM,m,s,45.75,1.08,46.83
tour,NOM,,p,18.26,28.45,46.71
écart,NOM,m,s,14.36,32.3,46.66
pauvre,NOM,,p,22.8,23.85,46.65
garage,NOM,m,s,24.41,22.23,46.64
auto,NOM,,s,16.25,30.34,46.59
comédie,NOM,f,s,20.87,25.68,46.55
tache,NOM,f,s,12.61,33.92,46.53
ascenseur,NOM,m,s,22.87,23.65,46.52
principe,NOM,m,s,15.62,30.88,46.5
fromage,NOM,m,s,25.68,20.81,46.49
cauchemar,NOM,m,s,26.8,19.66,46.46
courrier,NOM,m,s,23.4,23.04,46.44
pistolet,NOM,m,s,31.63,14.8,46.43
rayon,NOM,m,s,19.32,27.03,46.35
cheminée,NOM,f,s,9.99,36.28,46.27
rideau,NOM,m,p,8.29,37.97,46.26
portée,NOM,f,s,13.05,33.18,46.23
apparence,NOM,f,s,11.85,34.32,46.17
caméra,NOM,f,s,41.64,4.39,46.03
certitude,NOM,f,s,8.94,37.09,46.03
chant,NOM,m,s,17.64,28.38,46.02
hippo,NOM,m,s,0.41,45.61,46.02
acteur,NOM,m,s,30.51,15.47,45.98
drame,NOM,m,s,13.48,32.5,45.98
allée,NOM,f,s,9.89,36.08,45.97
prisonnier,NOM,m,p,19.55,26.42,45.97
troisième,NOM,,s,14.55,31.35,45.9
aspect,NOM,m,s,9.88,36.01,45.89
tache,NOM,f,p,8.44,37.36,45.8
voile,NOM,,s,15.49,30.27,45.76
cadeau,NOM,m,p,27.7,18.04,45.74
trait,NOM,m,s,7.83,37.91,45.74
carton,NOM,m,s,10.92,34.8,45.72
colline,NOM,f,s,15.61,30.07,45.68
chat,NOM,f,s,16.54,29.12,45.66
cérémonie,NOM,f,s,21.72,23.92,45.64
table,NOM,f,p,6.92,38.72,45.64
jeudi,NOM,m,s,24.58,21.01,45.59
manche,NOM,,s,10.12,35.41,45.53
prof,NOM,,s,30.36,15.07,45.43
jus,NOM,m,,22.36,23.04,45.4
vieillard,NOM,m,s,7.62,37.77,45.39
poil,NOM,m,p,12.24,33.11,45.35
littérature,NOM,f,s,8.48,36.82,45.3
instinct,NOM,m,s,14.27,31.01,45.28
résultat,NOM,m,p,34.31,10.95,45.26
connard,NOM,m,s,40.7,4.53,45.23
paire,NOM,f,s,18.31,26.89,45.2
télégramme,NOM,m,s,10.53,34.59,45.12
orage,NOM,m,s,14.5,30.61,45.11
couille,NOM,f,p,35.24,9.86,45.1
liaison,NOM,f,s,18.41,26.69,45.1
rat,NOM,m,s,24.21,20.81,45.02
placard,NOM,m,s,19.26,25.74,45.0
impossible,NOM,m,s,33.81,11.15,44.96
récit,NOM,m,s,7.12,37.84,44.96
chasseur,NOM,m,s,21.27,23.58,44.85
peintre,NOM,,s,13.6,31.22,44.82
orgueil,NOM,m,s,11.56,33.24,44.8
décor,NOM,m,s,6.01,38.78,44.79
épreuve,NOM,f,s,16.88,27.91,44.79
chemin,NOM,m,p,10.85,33.92,44.77
station,NOM,f,s,26.73,17.97,44.7
million,NOM,m,s,36.78,7.84,44.62
talon,NOM,m,p,7.7,36.89,44.59
conseil,NOM,m,p,18.29,26.28,44.57
limite,NOM,f,p,19.09,25.47,44.56
souris,NOM,,,21.94,22.57,44.51
russe,NOM,,p,19.76,24.73,44.49
tableau,NOM,m,p,12.31,32.16,44.47
appétit,NOM,m,s,20.68,23.78,44.46
ballon,NOM,m,s,27.27,17.16,44.43
excuse,NOM,f,p,32.15,12.23,44.38
réveil,NOM,m,s,18.16,26.22,44.38
matinée,NOM,f,s,12.1,32.23,44.33
vague,NOM,,p,8.79,35.41,44.2
ça,NOM,m,,38.19,6.01,44.2
jupe,NOM,f,s,10.12,34.05,44.17
souci,NOM,m,p,22.73,21.42,44.15
responsabilité,NOM,f,s,26.04,18.11,44.15
satisfaction,NOM,f,s,7.03,37.09,44.12
conduite,NOM,f,s,18.75,25.34,44.09
jugement,NOM,m,s,19.92,24.12,44.04
écriture,NOM,f,s,11.99,32.03,44.02
large,NOM,m,s,8.38,35.61,43.99
mépris,NOM,m,,7.39,36.55,43.94
navire,NOM,m,s,15.83,28.04,43.87
dernier,NOM,f,s,22.57,21.28,43.85
serviette,NOM,f,s,17.16,26.62,43.78
vengeance,NOM,f,s,27.85,15.88,43.73
file,NOM,f,s,22.24,21.49,43.73
enterrement,NOM,m,s,24.71,18.99,43.7
cravate,NOM,f,s,15.99,27.7,43.69
pente,NOM,f,s,4.46,39.19,43.65
pour,NOM,m,s,27.69,15.95,43.64
tasse,NOM,f,s,18.52,25.07,43.59
canon,NOM,m,s,14.89,28.65,43.54
toit,NOM,m,p,6.37,37.16,43.53
étranger,NOM,m,p,19.67,23.85,43.52
recherche,NOM,f,p,28.6,14.86,43.46
bagage,NOM,m,p,26.48,16.96,43.44
sourcil,NOM,m,p,4.43,38.99,43.42
crédit,NOM,m,s,25.82,17.57,43.39
plaine,NOM,f,s,3.52,39.86,43.38
risque,NOM,m,p,23.36,20.0,43.36
brouillard,NOM,m,s,10.51,32.84,43.35
invité,NOM,m,p,24.84,18.51,43.35
lapin,NOM,m,s,26.59,16.76,43.35
allemand,NOM,m,s,16.43,26.89,43.32
réputation,NOM,f,s,21.14,22.16,43.3
jardin,NOM,m,p,6.2,37.09,43.29
loup,NOM,m,s,20.97,22.3,43.27
avril,NOM,m,,11.23,32.03,43.26
compte,NOM,m,p,22.07,21.15,43.22
fierté,NOM,f,s,13.56,29.66,43.22
devoir,NOM,m,p,20.7,22.5,43.2
gant,NOM,m,p,15.16,28.04,43.2
culture,NOM,f,s,18.76,24.32,43.08
témoin,NOM,m,p,25.43,17.64,43.07
casquette,NOM,f,s,8.64,34.39,43.03
secteur,NOM,m,s,24.57,18.45,43.02
royaume,NOM,m,s,24.16,18.78,42.94
goutte,NOM,f,p,8.94,33.99,42.93
balcon,NOM,m,s,9.9,32.97,42.87
bouton,NOM,m,s,21.29,21.55,42.84
suicide,NOM,m,s,25.34,17.5,42.84
médecin,NOM,m,p,27.84,14.93,42.77
bâtiment,NOM,m,s,22.73,19.93,42.66
compagnon,NOM,m,s,8.4,34.26,42.66
vallée,NOM,f,s,12.51,30.14,42.65
beurre,NOM,m,s,15.12,27.5,42.62
troupe,NOM,f,s,10.3,32.3,42.6
vierge,NOM,f,s,19.41,23.18,42.59
bloc,NOM,m,s,14.25,28.31,42.56
mémé,NOM,f,s,8.15,34.39,42.54
veuf,NOM,f,s,15.64,26.89,42.53
ténèbres,NOM,f,p,16.36,26.15,42.51
rigueur,NOM,f,s,4.72,37.77,42.49
blessure,NOM,f,s,23.05,19.39,42.44
flotte,NOM,f,s,16.22,26.22,42.44
muscle,NOM,m,p,11.75,30.61,42.36
blé,NOM,m,s,19.07,23.24,42.31
ange,NOM,m,p,21.38,20.88,42.26
bague,NOM,f,s,26.14,16.08,42.22
affection,NOM,f,s,12.68,29.53,42.21
promesse,NOM,f,s,20.45,21.76,42.21
élan,NOM,m,s,4.61,37.57,42.18
toilette,NOM,f,s,9.76,32.3,42.06
vert,NOM,m,s,10.07,31.89,41.96
membre,NOM,m,s,26.72,15.2,41.92
disque,NOM,m,s,20.36,21.49,41.85
novembre,NOM,m,,8.79,33.04,41.83
pouce,NOM,m,s,11.89,29.86,41.75
rein,NOM,m,p,9.43,32.3,41.73
agent,NOM,m,p,25.0,16.69,41.69
indifférence,NOM,f,s,3.62,38.04,41.66
bijoux,NOM,m,p,20.64,21.01,41.65
lien,NOM,m,s,23.47,18.18,41.65
fête,NOM,f,p,17.94,23.65,41.59
cadavre,NOM,m,p,19.82,21.76,41.58
échelle,NOM,f,s,13.46,28.04,41.5
air,NOM,m,p,11.68,29.8,41.48
illusion,NOM,f,s,11.19,30.27,41.46
rose,NOM,,s,11.12,30.34,41.46
âme,NOM,f,p,19.37,22.09,41.46
plus,NOM,m,,21.02,20.34,41.36
cirque,NOM,m,s,22.95,18.38,41.33
division,NOM,f,s,11.6,29.73,41.33
porc,NOM,m,s,30.18,11.15,41.33
ours,NOM,m,s,23.96,17.36,41.32
réaction,NOM,f,s,21.23,20.0,41.23
puits,NOM,m,,19.52,21.69,41.21
com,NOM,m,s,40.9,0.27,41.17
mars,NOM,m,,9.75,31.42,41.17
rive,NOM,f,s,6.03,35.14,41.17
laine,NOM,f,s,6.27,34.86,41.13
vitre,NOM,f,p,6.14,34.93,41.07
culotte,NOM,f,s,13.34,27.7,41.04
panique,NOM,f,s,16.17,24.86,41.03
personnel,NOM,m,s,22.31,18.72,41.03
maire,NOM,m,s,27.91,13.11,41.02
rock,NOM,m,s,21.47,19.53,41.0
protection,NOM,f,s,23.88,17.09,40.97
statue,NOM,f,s,15.42,25.54,40.96
écran,NOM,m,s,19.78,21.15,40.93
mensonge,NOM,m,p,27.41,13.51,40.92
maréchal,NOM,m,s,2.67,38.24,40.91
second,NOM,m,s,10.89,30.0,40.89
chanson,NOM,f,p,20.42,20.41,40.83
séance,NOM,f,s,18.49,22.3,40.79
cadre,NOM,m,s,10.98,29.8,40.78
taule,NOM,f,s,26.92,13.85,40.77
enthousiasme,NOM,m,s,7.05,33.72,40.77
conviction,NOM,f,s,9.27,31.49,40.76
explosion,NOM,f,s,23.11,17.64,40.75
magie,NOM,f,s,25.58,15.14,40.72
opération,NOM,f,p,11.94,28.78,40.72
excuse,NOM,f,s,29.43,11.28,40.71
impatience,NOM,f,s,7.59,33.11,40.7
valise,NOM,f,p,17.79,22.91,40.7
crème,NOM,,s,19.72,20.95,40.67
collègue,NOM,,p,20.72,19.93,40.65
poupée,NOM,f,s,22.05,18.58,40.63
scandale,NOM,m,s,19.09,21.49,40.58
tir,NOM,m,s,24.54,16.01,40.55
petit,NOM,m,p,12.89,27.64,40.53
rose,NOM,,p,13.56,26.96,40.52
voyage,NOM,m,p,10.98,29.53,40.51
b,NOM,m,,31.78,8.65,40.43
poète,NOM,m,s,16.98,23.45,40.43
discussion,NOM,f,s,19.54,20.88,40.42
essentiel,NOM,m,s,11.64,28.78,40.42
paysan,NOM,m,p,10.62,29.8,40.42
soin,NOM,m,p,17.55,22.84,40.39
sorcier,NOM,f,s,33.84,6.42,40.26
quant,NOM,f,s,7.94,32.3,40.24
habitant,NOM,m,p,15.21,25.0,40.21
journaliste,NOM,,s,24.26,15.95,40.21
velours,NOM,m,,4.31,35.88,40.19
poule,NOM,f,s,23.5,16.69,40.19
sport,NOM,m,s,24.61,15.54,40.15
musée,NOM,m,s,18.59,21.55,40.14
information,NOM,f,s,23.9,16.22,40.12
villa,NOM,f,s,15.3,24.8,40.1
profil,NOM,m,s,13.38,26.69,40.07
brume,NOM,f,s,4.17,35.88,40.05
cabane,NOM,f,s,14.34,25.68,40.02
manière,NOM,f,p,16.89,23.11,40.0
étudiant,NOM,m,p,21.22,18.78,40.0
tempête,NOM,f,s,15.72,24.26,39.98
événement,NOM,m,s,13.61,26.35,39.96
ouverture,NOM,f,s,16.87,23.04,39.91
plaque,NOM,f,s,13.87,26.01,39.88
plume,NOM,f,s,6.49,33.38,39.87
excellence,NOM,f,s,22.73,17.09,39.82
intérêt,NOM,m,p,17.46,22.36,39.82
studio,NOM,m,s,20.95,18.85,39.8
chapelle,NOM,f,s,7.37,32.36,39.73
décembre,NOM,m,,8.55,31.15,39.7
herbe,NOM,f,p,7.17,32.43,39.6
moustache,NOM,f,s,10.65,28.92,39.57
rond,NOM,m,s,15.11,24.46,39.57
disposition,NOM,f,s,11.62,27.91,39.53
chou,NOM,m,s,25.5,13.99,39.49
barque,NOM,f,s,9.52,29.93,39.45
bateau,NOM,m,p,18.27,21.15,39.42
gré,NOM,m,s,11.36,28.04,39.4
aéroport,NOM,m,s,31.44,7.91,39.35
chaise,NOM,f,p,7.33,31.96,39.29
armée,NOM,f,p,7.1,32.09,39.19
tradition,NOM,f,s,15.68,23.38,39.06
acte,NOM,m,p,17.62,21.42,39.04
four,NOM,m,s,13.95,25.07,39.02
offre,NOM,f,s,30.23,8.78,39.01
mère,NOM,f,p,14.79,24.19,38.98
con,NOM,m,p,19.9,19.05,38.95
janvier,NOM,m,,8.34,30.61,38.95
défaut,NOM,m,s,11.24,27.7,38.94
activité,NOM,f,s,13.05,25.81,38.86
vache,NOM,f,p,11.46,27.36,38.82
incident,NOM,m,s,17.73,21.08,38.81
proie,NOM,f,s,9.19,29.59,38.78
barre,NOM,f,s,15.59,23.18,38.77
mouchoir,NOM,m,s,9.84,28.85,38.69
bêtise,NOM,f,p,25.03,13.65,38.68
cher,NOM,f,s,26.37,12.3,38.67
coude,NOM,m,s,5.36,33.24,38.6
assaut,NOM,m,s,11.23,27.36,38.59
couvent,NOM,m,s,16.09,22.5,38.59
patron,NOM,f,s,11.32,27.23,38.55
champion,NOM,m,s,27.69,10.81,38.5
pipe,NOM,f,s,12.74,25.74,38.48
population,NOM,f,s,14.86,23.58,38.44
bouge,NOM,m,s,34.02,4.39,38.41
tiroir,NOM,m,s,12.18,26.22,38.4
volet,NOM,m,p,3.72,34.66,38.38
écho,NOM,m,s,5.83,32.5,38.33
chiffre,NOM,m,p,17.9,20.41,38.31
leçon,NOM,f,p,12.23,26.08,38.31
remords,NOM,m,,10.67,27.64,38.31
nuage,NOM,m,s,11.81,26.49,38.3
conversation,NOM,f,p,7.03,31.22,38.25
médicament,NOM,m,p,29.8,8.45,38.25
fraîcheur,NOM,f,s,3.24,35.0,38.24
coin,NOM,m,p,6.08,32.16,38.24
avantage,NOM,m,s,16.95,21.28,38.23
panier,NOM,m,s,13.82,24.39,38.21
rat,NOM,m,p,21.39,16.82,38.21
odeur,NOM,f,p,2.38,35.81,38.19
juste,NOM,m,s,17.36,20.81,38.17
cercueil,NOM,m,s,18.9,19.26,38.16
amour,NOM,,p,7.81,30.34,38.15
merveille,NOM,f,s,15.64,22.5,38.14
mélange,NOM,m,s,9.56,28.58,38.14
assemblée,NOM,f,s,7.03,31.08,38.11
soulier,NOM,m,p,7.23,30.88,38.11
crime,NOM,m,p,22.3,15.74,38.04
drapeau,NOM,m,s,14.66,23.31,37.97
fruit,NOM,m,s,15.99,21.96,37.95
piscine,NOM,f,s,22.19,15.74,37.93
opéra,NOM,m,s,18.93,18.99,37.92
moto,NOM,f,s,22.61,15.27,37.88
collection,NOM,f,s,16.25,21.62,37.87
mardi,NOM,m,s,22.38,15.47,37.85
respiration,NOM,f,s,9.19,28.65,37.84
test,NOM,m,s,34.87,2.91,37.78
fiancé,NOM,f,s,27.84,9.93,37.77
pile,NOM,f,s,16.22,21.55,37.77
foie,NOM,m,s,22.27,15.47,37.74
ambassadeur,NOM,m,s,11.57,26.15,37.72
terreur,NOM,f,s,13.87,23.78,37.65
adjudant,NOM,m,s,16.49,21.15,37.64
fureur,NOM,f,s,7.03,30.61,37.64
catastrophe,NOM,f,s,14.71,22.91,37.62
enveloppe,NOM,f,s,11.4,26.22,37.62
légende,NOM,f,s,16.07,21.49,37.56
alliance,NOM,f,s,16.73,20.81,37.54
empreinte,NOM,f,p,30.65,6.89,37.54
vertu,NOM,f,s,13.49,24.05,37.54
drifter,NOM,m,s,0.02,37.5,37.52
élève,NOM,,s,15.83,21.69,37.52
mouche,NOM,f,p,9.29,28.18,37.47
pause,NOM,f,s,27.3,10.14,37.44
poésie,NOM,f,s,17.56,19.86,37.42
tournée,NOM,f,s,18.64,18.72,37.36
cible,NOM,f,s,28.69,8.65,37.34
filet,NOM,m,s,10.99,26.35,37.34
gouverneur,NOM,m,s,20.96,16.35,37.31
entretien,NOM,m,s,16.72,20.54,37.26
échec,NOM,m,s,15.47,21.76,37.23
baiser,NOM,m,p,11.25,25.95,37.2
rumeur,NOM,f,s,10.15,27.03,37.18
aventure,NOM,f,p,7.13,30.0,37.13
disparition,NOM,f,s,14.83,22.3,37.13
ami,NOM,f,p,20.88,16.22,37.1
administration,NOM,f,s,13.24,23.85,37.09
erreur,NOM,f,p,22.82,14.26,37.08
asile,NOM,m,s,25.52,11.55,37.07
vaisselle,NOM,f,s,12.1,24.93,37.03
bol,NOM,m,s,16.93,20.07,37.0
gardien,NOM,m,s,18.55,18.45,37.0
obus,NOM,m,,5.13,31.82,36.95
partie,NOM,f,p,13.39,23.51,36.9
grève,NOM,f,s,14.54,22.36,36.9
fil,NOM,m,p,13.09,23.78,36.87
drap,NOM,m,s,3.69,33.18,36.87
lame,NOM,f,s,11.05,25.81,36.86
admiration,NOM,f,s,4.54,32.3,36.84
canne,NOM,f,s,10.21,26.62,36.83
neveu,NOM,m,s,22.9,13.92,36.82
terme,NOM,m,p,11.96,24.86,36.82
effet,NOM,m,p,17.58,19.19,36.77
difficulté,NOM,f,p,8.89,27.77,36.66
faiblesse,NOM,f,s,11.32,25.34,36.66
compagnon,NOM,m,p,7.79,28.85,36.64
propriété,NOM,f,s,19.18,17.43,36.61
singe,NOM,m,s,21.59,15.0,36.59
vase,NOM,,s,9.83,26.76,36.59
reconnaissance,NOM,f,s,15.08,21.49,36.57
regret,NOM,m,s,7.25,29.32,36.57
traitement,NOM,m,s,25.44,11.08,36.52
appui,NOM,m,s,7.83,28.65,36.48
chinois,NOM,m,s,21.88,14.59,36.47
éclat,NOM,m,p,4.55,31.82,36.37
plante,NOM,f,p,12.85,23.51,36.36
futur,NOM,m,s,25.73,10.61,36.34
colline,NOM,f,p,10.79,25.54,36.33
collège,NOM,m,s,11.3,25.0,36.3
exécution,NOM,f,s,15.6,20.68,36.28
kilo,NOM,m,p,17.35,18.92,36.27
inconnu,NOM,m,s,13.29,22.97,36.26
possibilité,NOM,f,s,16.79,19.46,36.25
concierge,NOM,,s,10.81,25.41,36.22
instrument,NOM,m,s,14.59,21.62,36.21
portefeuille,NOM,m,s,16.53,19.66,36.19
riz,NOM,m,,18.49,17.7,36.19
triomphe,NOM,m,s,8.83,27.3,36.13
appel,NOM,m,p,19.3,16.76,36.06
plancher,NOM,m,s,6.67,29.39,36.06
refus,NOM,m,,9.02,27.03,36.05
t,NOM,m,,30.96,5.07,36.03
époux,NOM,m,,19.57,16.42,35.99
bonhomme,NOM,m,s,9.96,26.01,35.97
branche,NOM,f,s,11.85,24.12,35.97
bonté,NOM,f,s,17.31,18.65,35.96
façon,NOM,f,p,17.89,18.04,35.93
jeune,NOM,,s,18.16,17.77,35.93
créature,NOM,f,s,20.41,15.41,35.82
congé,NOM,m,s,18.16,17.64,35.8
incendie,NOM,m,s,17.75,18.04,35.79
capitale,NOM,f,s,12.57,23.18,35.75
possession,NOM,f,s,11.56,24.19,35.75
carnet,NOM,m,s,11.06,24.66,35.72
deuil,NOM,m,s,12.21,23.51,35.72
gendarme,NOM,m,p,8.14,27.57,35.71
habit,NOM,m,p,19.29,16.42,35.71
dossier,NOM,m,p,21.71,13.99,35.7
cœur,NOM,m,p,15.0,20.68,35.68
rayon,NOM,m,p,7.62,28.04,35.66
liquide,NOM,m,s,17.74,17.91,35.65
médecine,NOM,f,s,23.29,12.36,35.65
canapé,NOM,m,s,17.66,17.97,35.63
apparition,NOM,f,s,6.93,28.65,35.58
oubli,NOM,m,s,6.92,28.65,35.57
hall,NOM,m,s,9.73,25.81,35.54
abbé,NOM,m,s,4.19,31.28,35.47
aile,NOM,f,s,15.0,20.47,35.47
limite,NOM,f,s,13.69,21.76,35.45
cuivre,NOM,m,s,4.74,30.68,35.42
maître,NOM,m,p,9.67,25.74,35.41
genou,NOM,m,s,11.43,23.92,35.35
blond,NOM,f,s,14.06,21.28,35.34
carrefour,NOM,m,s,5.0,30.34,35.34
commun,NOM,m,s,13.84,21.49,35.33
théorie,NOM,f,s,27.29,8.04,35.33
jalousie,NOM,f,s,13.2,22.09,35.29
star,NOM,f,s,28.91,6.35,35.26
cité,NOM,f,s,14.55,20.68,35.23
mandat,NOM,m,s,23.45,11.76,35.21
ambulance,NOM,f,s,25.94,9.26,35.2
colonne,NOM,f,s,9.24,25.95,35.19
longueur,NOM,f,s,8.36,26.82,35.18
cap,NOM,m,s,19.48,15.68,35.16
tissu,NOM,m,s,9.21,25.95,35.16
canal,NOM,m,s,14.2,20.95,35.15
encre,NOM,f,s,6.49,28.65,35.14
demi-tour,NOM,m,s,19.25,15.88,35.13
autorité,NOM,f,p,14.32,20.81,35.13
émission,NOM,f,s,27.75,7.36,35.11
état,NOM,m,p,8.91,26.15,35.06
exercice,NOM,m,s,17.54,17.5,35.04
profit,NOM,m,s,12.26,22.77,35.03
grain,NOM,m,s,10.74,24.26,35.0
sagesse,NOM,f,s,13.56,21.42,34.98
tension,NOM,f,s,20.05,14.93,34.98
comportement,NOM,m,s,19.68,15.27,34.95
province,NOM,f,s,10.21,24.73,34.94
matelas,NOM,m,,8.98,25.95,34.93
fonction,NOM,f,s,13.12,21.76,34.88
galerie,NOM,f,s,13.64,21.22,34.86
particulier,NOM,m,s,12.63,22.23,34.86
bouquet,NOM,m,s,8.76,26.01,34.77
exception,NOM,f,s,14.32,20.41,34.73
coton,NOM,m,s,10.06,24.66,34.72
lion,NOM,m,s,14.58,20.14,34.72
pilote,NOM,,s,29.1,5.61,34.71
plume,NOM,f,p,8.69,26.01,34.7
panne,NOM,f,s,23.84,10.81,34.65
pension,NOM,f,s,16.45,18.18,34.63
bâton,NOM,m,s,13.4,21.22,34.62
index,NOM,m,,2.18,32.43,34.61
amant,NOM,m,p,11.75,22.84,34.59
fou,NOM,m,p,23.82,10.74,34.56
envers,NOM,m,,15.07,19.46,34.53
agence,NOM,f,s,20.38,14.12,34.5
paquet,NOM,m,p,8.06,26.42,34.48
habitude,NOM,f,p,8.52,25.95,34.47
intimité,NOM,f,s,10.79,23.65,34.44
génération,NOM,f,s,13.38,21.01,34.39
nécessité,NOM,f,s,5.61,28.78,34.39
section,NOM,f,s,18.03,16.35,34.38
cochon,NOM,m,s,21.67,12.7,34.37
esclave,NOM,m,p,22.01,12.36,34.37
étage,NOM,m,p,6.98,27.36,34.34
noir,NOM,m,p,20.61,13.72,34.33
boule,NOM,f,p,11.4,22.91,34.31
escalier,NOM,m,p,11.38,22.91,34.29
oreiller,NOM,m,s,7.93,26.35,34.28
flot,NOM,m,s,4.66,29.59,34.25
procureur,NOM,m,s,28.68,5.54,34.22
grandeur,NOM,f,s,7.71,26.49,34.2
bible,NOM,f,s,17.03,17.16,34.19
enfoiré,NOM,m,s,30.94,3.24,34.18
désir,NOM,m,p,13.76,20.41,34.17
serpent,NOM,m,s,20.91,13.24,34.15
philosophie,NOM,f,s,9.82,24.32,34.14
nana,NOM,f,s,26.48,7.64,34.12
réponse,NOM,f,p,17.87,16.22,34.09
mouche,NOM,f,s,15.36,18.72,34.08
poignet,NOM,m,s,6.38,27.7,34.08
bouton,NOM,m,p,11.16,22.91,34.07
plaisir,NOM,m,p,8.97,25.07,34.04
humour,NOM,m,s,17.22,16.76,33.98
juif,NOM,m,s,14.59,19.39,33.98
permis,NOM,m,,26.95,7.03,33.98
dégoût,NOM,m,s,5.99,27.97,33.96
village,NOM,m,p,8.22,25.74,33.96
baraque,NOM,f,s,11.1,22.84,33.94
disque,NOM,m,p,13.26,20.68,33.94
morale,NOM,f,s,12.89,21.01,33.9
vente,NOM,f,s,20.93,12.97,33.9
œuf,NOM,m,s,13.53,20.34,33.87
façade,NOM,f,s,4.19,29.66,33.85
action,NOM,f,p,19.3,14.53,33.83
formule,NOM,f,s,10.97,22.84,33.81
blouse,NOM,f,s,5.29,28.51,33.8
indépendance,NOM,f,s,6.59,27.16,33.75
f,NOM,m,s,26.65,7.09,33.74
casque,NOM,m,s,12.11,21.62,33.73
baron,NOM,m,s,16.07,17.64,33.71
couche,NOM,f,s,10.89,22.77,33.66
fantôme,NOM,m,p,18.52,15.14,33.66
conférence,NOM,f,s,17.37,16.28,33.65
salaud,NOM,m,p,20.66,12.97,33.63
patient,NOM,m,s,29.58,4.05,33.63
bord,NOM,m,p,2.84,30.74,33.58
crayon,NOM,m,s,8.08,25.47,33.55
flanc,NOM,m,s,4.01,29.53,33.54
tente,NOM,f,s,14.4,19.12,33.52
cent,NOM,m,,11.77,21.69,33.46
môme,NOM,,p,9.28,24.05,33.33
légume,NOM,m,p,11.96,21.35,33.31
portier,NOM,f,s,4.12,29.19,33.31
pote,NOM,m,p,19.89,13.38,33.27
caillou,NOM,m,p,5.91,27.36,33.27
fiston,NOM,m,s,30.38,2.84,33.22
perspective,NOM,f,s,5.47,27.64,33.11
dessin,NOM,m,p,11.68,21.42,33.1
communauté,NOM,f,s,22.1,10.95,33.05
influence,NOM,f,s,13.32,19.73,33.05
roue,NOM,f,p,8.38,24.66,33.04
reflet,NOM,m,s,5.63,27.36,32.99
issue,NOM,f,s,13.7,19.26,32.96
revue,NOM,f,s,7.79,25.14,32.93
sacrifice,NOM,m,s,15.9,16.96,32.86
commission,NOM,f,s,22.0,10.81,32.81
île,NOM,f,p,8.15,24.66,32.81
fou,NOM,f,s,18.74,14.05,32.79
marchand,NOM,m,s,8.66,24.12,32.78
quartier,NOM,m,p,10.48,22.3,32.78
manivelle,NOM,f,s,1.54,31.22,32.76
miel,NOM,m,s,17.34,15.41,32.75
clarté,NOM,f,s,4.48,28.24,32.72
amoureux,NOM,m,,14.31,18.38,32.69
partenaire,NOM,,s,22.22,10.47,32.69
langue,NOM,f,p,10.17,22.5,32.67
chevalier,NOM,m,s,10.77,21.89,32.66
ruine,NOM,f,p,8.7,23.92,32.62
lien,NOM,m,p,12.42,20.2,32.62
malade,NOM,f,p,15.57,17.03,32.6
collier,NOM,m,s,17.79,14.8,32.59
ordinateur,NOM,m,s,30.2,2.3,32.5
premier,NOM,m,p,11.81,20.68,32.49
découverte,NOM,f,s,9.25,23.18,32.43
dizaine,NOM,f,s,5.87,26.55,32.42
saloperie,NOM,f,s,19.38,13.04,32.42
poing,NOM,m,p,4.27,28.11,32.38
sentier,NOM,m,s,3.88,28.45,32.33
visite,NOM,f,p,13.6,18.72,32.32
demeure,NOM,f,s,12.24,20.07,32.31
mercredi,NOM,m,s,20.38,11.82,32.2
savon,NOM,m,s,15.65,16.55,32.2
connerie,NOM,f,s,19.68,12.5,32.18
divorce,NOM,m,s,21.64,10.54,32.18
