lemme,cgram,genre,nombre,freqfilms2,freqlivres,overall_freq
vitré,ADJ,f,s,0.3,11.22,5.76
atomique,ADJ,,s,5.3,6.22,5.76
bidon,ADJ,,,7.78,3.72,5.75
spécial,ADJ,f,p,6.48,5.0,5.74
oublié,ADJ,m,s,4.03,7.43,5.73
peint,ADJ,m,s,1.6,9.86,5.73
cher,ADJ,f,p,5.63,5.81,5.72
massif,ADJ,m,s,2.52,8.92,5.72
perplexe,ADJ,,s,2.03,9.39,5.71
doré,ADJ,m,p,1.53,9.86,5.695
actif,ADJ,f,s,4.21,7.16,5.685
pointu,ADJ,m,s,2.17,9.19,5.68
touchant,ADJ,m,s,6.02,5.34,5.68
clos,ADJ,f,s,2.16,9.19,5.675
mauve,ADJ,,s,0.63,10.68,5.655
imprévisible,ADJ,,s,4.01,7.3,5.655
têtu,ADJ,m,s,6.17,5.14,5.655
digne,ADJ,,p,3.33,7.97,5.65
inconnu,ADJ,f,p,2.23,9.05,5.64
inerte,ADJ,,s,0.67,10.61,5.64
infâme,ADJ,,s,6.0,5.27,5.635
amical,ADJ,f,s,3.67,7.57,5.62
identique,ADJ,,p,3.88,7.36,5.62
implacable,ADJ,,s,1.77,9.46,5.615
régulier,ADJ,f,s,1.55,9.66,5.605
extérieur,ADJ,f,s,3.36,7.84,5.6
précédent,ADJ,f,s,2.21,8.99,5.6
abandonné,ADJ,f,s,2.94,8.24,5.59
actuel,ADJ,m,s,4.69,6.49,5.59
brun,ADJ,f,p,0.57,10.61,5.59
interdit,ADJ,m,s,5.03,6.15,5.59
parisien,ADJ,f,s,1.11,10.07,5.59
magique,ADJ,,p,5.09,6.08,5.585
gratuit,ADJ,f,s,6.43,4.73,5.58
obscène,ADJ,,s,3.25,7.91,5.58
mobile,ADJ,,s,4.16,6.96,5.56
bref,ADJ,m,p,0.92,10.2,5.56
costaud,ADJ,m,s,5.84,5.27,5.555
italien,ADJ,m,p,4.54,6.55,5.545
terne,ADJ,,s,1.36,9.73,5.545
régulier,ADJ,m,p,1.48,9.59,5.535
tombé,ADJ,f,s,2.62,8.45,5.535
natal,ADJ,f,s,3.15,7.91,5.53
incapable,ADJ,,p,3.55,7.5,5.525
spécial,ADJ,m,p,6.36,4.66,5.51
moite,ADJ,,s,1.01,10.0,5.505
parallèle,ADJ,,p,1.42,9.59,5.505
doué,ADJ,m,s,6.81,4.19,5.5
favori,ADJ,m,s,5.19,5.81,5.5
singulier,ADJ,m,s,1.2,9.8,5.5
sixième,ADJ,m,,3.77,7.23,5.5
flou,ADJ,m,s,4.91,6.08,5.495
or,ADJ,,,3.42,7.57,5.495
inconscient,ADJ,m,s,6.06,4.93,5.495
chanceux,ADJ,m,,10.24,0.74,5.49
ardent,ADJ,f,s,2.12,8.85,5.485
juif,ADJ,m,p,4.42,6.55,5.485
lugubre,ADJ,,s,3.0,7.97,5.485
impassible,ADJ,,s,1.29,9.66,5.475
populaire,ADJ,,p,3.11,7.84,5.475
respectable,ADJ,,s,5.73,5.2,5.465
aérien,ADJ,m,s,4.84,6.08,5.46
typique,ADJ,,s,8.62,2.3,5.46
carré,ADJ,f,s,0.84,10.07,5.455
multicolore,ADJ,,p,0.23,10.68,5.455
héroïque,ADJ,,s,3.31,7.57,5.44
croyable,ADJ,,s,6.08,4.8,5.44
carré,ADJ,m,s,2.67,8.18,5.425
obscur,ADJ,f,p,1.32,9.53,5.425
universel,ADJ,f,s,2.34,8.51,5.425
courageux,ADJ,f,s,7.87,2.97,5.42
plat,ADJ,m,p,2.33,8.51,5.42
ami,ADJ,f,s,7.09,3.72,5.405
frêle,ADJ,,s,1.0,9.8,5.4
occidental,ADJ,f,s,2.15,8.65,5.4
sournois,ADJ,m,,1.87,8.92,5.395
gras,ADJ,f,p,1.57,9.19,5.38
violent,ADJ,m,p,4.54,6.22,5.38
basque,ADJ,,s,7.51,3.24,5.375
psychiatrique,ADJ,,s,7.68,3.04,5.36
fascinant,ADJ,m,s,7.78,2.91,5.345
européen,ADJ,f,s,3.92,6.76,5.34
prudent,ADJ,f,s,6.15,4.53,5.34
sacré,ADJ,m,p,4.9,5.74,5.32
profond,ADJ,m,p,2.19,8.45,5.32
subit,ADJ,f,s,1.45,9.19,5.32
déçu,ADJ,m,s,5.16,5.47,5.315
glacial,ADJ,m,s,2.44,8.18,5.31
chinois,ADJ,f,s,5.47,5.14,5.305
âcre,ADJ,,s,0.45,10.14,5.295
inquiet,ADJ,m,p,4.28,6.28,5.28
pur,ADJ,m,p,3.67,6.89,5.28
futur,ADJ,m,p,3.79,6.76,5.275
infini,ADJ,m,s,3.86,6.69,5.275
nommé,ADJ,m,s,3.73,6.82,5.275
effroyable,ADJ,,s,3.84,6.69,5.265
suisse,ADJ,,s,3.91,6.62,5.265
couché,ADJ,m,s,2.75,7.77,5.26
répugnant,ADJ,m,s,7.47,3.04,5.255
surprenant,ADJ,f,s,2.67,7.84,5.255
continu,ADJ,m,s,1.58,8.92,5.25
exquis,ADJ,f,s,2.51,7.97,5.24
extraordinaire,ADJ,,p,3.65,6.82,5.235
froid,ADJ,m,p,3.24,7.23,5.235
rassurant,ADJ,m,s,2.81,7.64,5.225
exquis,ADJ,m,,3.2,7.23,5.215
heureux,ADJ,f,p,3.94,6.49,5.215
écarté,ADJ,f,p,1.57,8.85,5.21
sentimental,ADJ,m,s,4.4,6.01,5.205
solennel,ADJ,m,s,2.3,8.11,5.205
censé,ADJ,m,p,9.18,1.22,5.2
serré,ADJ,f,s,1.68,8.72,5.2
armé,ADJ,m,p,5.25,5.14,5.195
foncé,ADJ,m,s,2.48,7.91,5.195
strict,ADJ,m,s,3.36,7.03,5.195
ennemi,ADJ,m,s,5.72,4.66,5.19
inaccessible,ADJ,,s,2.32,8.04,5.18
passionnant,ADJ,m,s,6.17,4.19,5.18
courant,ADJ,f,s,1.83,8.51,5.17
marié,ADJ,m,p,8.18,2.16,5.17
physique,ADJ,,p,4.66,5.68,5.17
romain,ADJ,f,s,3.77,6.55,5.16
ardent,ADJ,m,s,4.16,6.15,5.155
choisi,ADJ,m,p,5.16,5.14,5.15
supérieur,ADJ,m,p,3.46,6.82,5.14
violent,ADJ,f,p,2.44,7.84,5.14
incertain,ADJ,m,s,1.49,8.78,5.135
supplémentaire,ADJ,,p,4.79,5.47,5.13
céleste,ADJ,,s,4.43,5.81,5.12
général,ADJ,m,p,2.13,8.11,5.12
bourgeois,ADJ,f,s,2.8,7.43,5.115
artiste,ADJ,,s,4.54,5.68,5.11
constant,ADJ,f,s,2.92,7.3,5.11
pressé,ADJ,m,p,3.26,6.96,5.11
violet,ADJ,m,s,2.29,7.91,5.1
chaleureux,ADJ,m,,3.96,6.22,5.09
naturel,ADJ,f,p,3.9,6.28,5.09
allié,ADJ,f,p,0.64,9.53,5.085
violet,ADJ,f,s,1.04,9.12,5.08
véritable,ADJ,,p,2.58,7.57,5.075
battant,ADJ,m,s,0.88,9.26,5.07
symbolique,ADJ,,s,2.23,7.91,5.07
épuisé,ADJ,m,s,2.29,7.84,5.065
disparu,ADJ,m,s,3.7,6.42,5.06
lisse,ADJ,,p,0.77,9.32,5.045
solennel,ADJ,f,s,1.85,8.24,5.045
gracieux,ADJ,m,,2.42,7.64,5.03
postal,ADJ,f,p,1.94,8.11,5.025
spirituel,ADJ,f,s,3.89,6.15,5.02
effrayant,ADJ,f,s,2.86,7.16,5.01
successif,ADJ,f,p,0.43,9.59,5.01
majeur,ADJ,f,s,4.81,5.2,5.005
ovale,ADJ,,s,1.83,8.18,5.005
promis,ADJ,m,,7.92,2.09,5.005
enculé,ADJ,m,p,8.78,1.22,5.0
élevé,ADJ,m,p,3.78,6.22,5.0
quitte,ADJ,,,6.17,3.78,4.975
boulot,ADJ,m,s,7.96,1.96,4.96
couvert,ADJ,m,s,1.94,7.97,4.955
perpétuel,ADJ,m,s,1.87,8.04,4.955
opaque,ADJ,,s,0.31,9.59,4.95
prudent,ADJ,m,p,7.13,2.77,4.95
poussiéreux,ADJ,m,,1.12,8.78,4.95
propice,ADJ,,s,2.13,7.77,4.95
fait,ADJ,m,p,3.07,6.82,4.945
mental,ADJ,m,s,5.84,4.05,4.945
modeste,ADJ,,p,1.58,8.31,4.945
rendu,ADJ,m,s,2.86,7.03,4.945
obligé,ADJ,m,s,5.48,4.39,4.935
monstrueux,ADJ,f,s,1.89,7.97,4.93
septième,ADJ,,,4.25,5.61,4.93
paisible,ADJ,,p,1.23,8.58,4.905
conforme,ADJ,,s,1.63,8.18,4.905
crevé,ADJ,m,s,3.1,6.69,4.895
collectif,ADJ,f,s,1.88,7.91,4.895
impérial,ADJ,m,s,2.1,7.64,4.87
inhabituel,ADJ,m,s,7.04,2.7,4.87
misérable,ADJ,,p,2.98,6.76,4.87
responsable,ADJ,,p,5.35,4.39,4.87
diplomatique,ADJ,,s,2.77,6.96,4.865
dupe,ADJ,m,s,2.37,7.36,4.865
vache,ADJ,,s,3.37,6.35,4.86
absent,ADJ,f,s,3.49,6.22,4.855
capital,ADJ,m,s,3.15,6.55,4.85
brillant,ADJ,f,p,2.31,7.36,4.835
canon,ADJ,m,s,7.78,1.89,4.835
stupéfait,ADJ,m,s,1.43,8.24,4.835
vivant,ADJ,f,p,3.31,6.35,4.83
grisâtre,ADJ,,s,0.1,9.53,4.815
somptueux,ADJ,m,,2.2,7.43,4.815
fâché,ADJ,m,s,7.1,2.5,4.8
circulaire,ADJ,,s,1.35,8.24,4.795
loyal,ADJ,m,s,5.87,3.72,4.795
obscur,ADJ,m,p,1.28,8.31,4.795
terrifiant,ADJ,m,s,5.2,4.39,4.795
grossier,ADJ,f,s,3.3,6.28,4.79
perdu,ADJ,f,p,3.43,6.15,4.79
mystique,ADJ,,s,2.75,6.82,4.785
récent,ADJ,m,s,3.96,5.61,4.785
occupé,ADJ,f,s,4.83,4.73,4.78
communiste,ADJ,,p,3.21,6.35,4.78
essentiel,ADJ,f,s,2.66,6.89,4.775
fait,ADJ,f,s,0.01,9.53,4.77
touché,ADJ,m,s,6.28,3.24,4.76
éclatant,ADJ,f,s,1.88,7.64,4.76
compliqué,ADJ,f,s,4.44,5.07,4.755
bref,ADJ,f,p,0.52,8.99,4.755
maître,ADJ,f,s,3.63,5.88,4.755
austère,ADJ,,s,1.26,8.24,4.75
brusque,ADJ,,p,0.92,8.58,4.75
plastique,ADJ,,s,3.95,5.54,4.745
chiant,ADJ,m,s,8.46,1.01,4.735
criminel,ADJ,f,s,6.36,3.11,4.735
paresseux,ADJ,m,,3.19,6.28,4.735
anonyme,ADJ,,p,3.92,5.54,4.73
réaliste,ADJ,,s,5.54,3.92,4.73
indifférent,ADJ,f,s,1.21,8.24,4.725
naïf,ADJ,f,s,2.76,6.69,4.725
chargé,ADJ,m,s,5.72,3.72,4.72
impuissant,ADJ,m,s,4.49,4.93,4.71
revenu,ADJ,m,s,4.21,5.2,4.705
livide,ADJ,,s,0.62,8.78,4.7
belge,ADJ,,s,2.83,6.55,4.69
excessif,ADJ,f,s,2.29,7.09,4.69
fichu,ADJ,f,s,6.34,3.04,4.69
rigide,ADJ,,s,2.96,6.42,4.69
brûlé,ADJ,f,s,3.29,6.08,4.685
con,ADJ,m,p,4.91,4.46,4.685
habituel,ADJ,m,p,3.36,6.01,4.685
animal,ADJ,m,s,3.34,6.01,4.675
oriental,ADJ,f,s,2.52,6.82,4.67
rêveur,ADJ,m,s,0.96,8.38,4.67
allumé,ADJ,f,s,3.59,5.74,4.665
clos,ADJ,f,p,1.9,7.43,4.665
doré,ADJ,f,p,0.87,8.45,4.66
légendaire,ADJ,,s,3.57,5.74,4.655
singulier,ADJ,f,s,1.0,8.31,4.655
écrit,ADJ,m,s,5.24,4.05,4.645
dangereux,ADJ,f,p,4.75,4.53,4.64
innocent,ADJ,m,p,4.95,4.32,4.635
réciproque,ADJ,,s,3.59,5.68,4.635
anormal,ADJ,m,s,4.8,4.46,4.63
navré,ADJ,m,s,6.81,2.43,4.62
sanglant,ADJ,m,s,3.23,6.01,4.62
permanent,ADJ,f,s,4.03,5.2,4.615
secondaire,ADJ,,s,4.16,5.07,4.615
enthousiaste,ADJ,,s,3.34,5.88,4.61
mourant,ADJ,m,s,6.18,3.04,4.61
stratégique,ADJ,,s,2.26,6.96,4.61
vain,ADJ,f,s,1.04,8.18,4.61
ravissant,ADJ,m,s,4.62,4.59,4.605
ému,ADJ,m,s,2.32,6.89,4.605
anxieux,ADJ,m,,2.83,6.35,4.59
ouvrier,ADJ,f,s,2.48,6.69,4.585
robuste,ADJ,,s,2.14,7.03,4.585
minéral,ADJ,f,s,3.28,5.88,4.58
risqué,ADJ,m,s,7.61,1.55,4.58
particulier,ADJ,m,p,3.07,6.08,4.575
éclair,ADJ,,,2.39,6.76,4.575
docile,ADJ,,s,1.68,7.43,4.555
reconnaissant,ADJ,f,s,6.41,2.7,4.555
temporaire,ADJ,,s,6.54,2.57,4.555
avenue,ADJ,f,s,5.58,3.51,4.545
démocratique,ADJ,,s,4.97,4.12,4.545
immuable,ADJ,,s,1.24,7.84,4.54
incomparable,ADJ,,s,1.64,7.43,4.535
musical,ADJ,f,s,4.88,4.19,4.535
romanesque,ADJ,,s,0.95,8.11,4.53
hystérique,ADJ,,s,5.6,3.45,4.525
coupé,ADJ,m,p,0.94,8.11,4.525
relax,ADJ,,,8.16,0.88,4.52
brisé,ADJ,f,s,2.42,6.62,4.52
juste,ADJ,,p,3.36,5.68,4.52
sobre,ADJ,,s,5.8,3.24,4.52
successif,ADJ,m,p,0.26,8.78,4.52
vital,ADJ,m,s,4.17,4.86,4.515
historique,ADJ,,p,2.48,6.55,4.515
âpre,ADJ,,s,1.32,7.7,4.51
fatigant,ADJ,m,s,3.81,5.2,4.505
inoubliable,ADJ,,s,4.21,4.8,4.505
précieux,ADJ,f,p,1.58,7.43,4.505
décisif,ADJ,m,s,1.96,7.03,4.495
vicieux,ADJ,m,,4.19,4.8,4.495
érotique,ADJ,,s,3.04,5.95,4.495
épatant,ADJ,m,s,4.11,4.86,4.485
cru,ADJ,m,s,3.16,5.81,4.485
luisant,ADJ,m,s,0.52,8.45,4.485
voulu,ADJ,m,s,3.75,5.2,4.475
sourd,ADJ,m,p,2.66,6.28,4.47
désespéré,ADJ,f,s,3.6,5.34,4.47
sexuel,ADJ,f,p,6.37,2.57,4.47
indien,ADJ,m,s,5.75,3.18,4.465
invraisemblable,ADJ,,s,1.62,7.3,4.46
crasseux,ADJ,m,,1.75,7.16,4.455
désert,ADJ,f,p,0.99,7.91,4.45
géant,ADJ,f,s,2.81,6.08,4.445
respectueux,ADJ,m,,3.47,5.41,4.44
savant,ADJ,m,s,2.11,6.76,4.435
ample,ADJ,,s,0.82,8.04,4.43
gagné,ADJ,m,s,5.34,3.51,4.425
menaçant,ADJ,m,s,1.76,7.09,4.425
mystérieux,ADJ,f,p,1.21,7.64,4.425
illustre,ADJ,,s,2.6,6.22,4.41
aigre,ADJ,,s,0.42,8.38,4.4
honteux,ADJ,f,s,1.91,6.89,4.4
peinard,ADJ,m,s,2.91,5.88,4.395
civil,ADJ,m,p,3.37,5.41,4.39
malsain,ADJ,m,s,3.85,4.93,4.39
incroyable,ADJ,,p,5.46,3.31,4.385
infernal,ADJ,m,s,3.36,5.41,4.385
cynique,ADJ,,s,3.9,4.86,4.38
acide,ADJ,,s,1.86,6.89,4.375
naturel,ADJ,m,p,2.86,5.88,4.37
nul,ADJ,m,s,3.88,4.86,4.37
prodigieux,ADJ,m,,2.19,6.55,4.37
radieux,ADJ,m,,2.19,6.55,4.37
habillé,ADJ,f,s,3.38,5.34,4.36
out,ADJ,,,8.04,0.68,4.36
involontaire,ADJ,,s,3.1,5.61,4.355
agressif,ADJ,f,s,2.48,6.22,4.35
bonhomme,ADJ,,s,4.38,4.32,4.35
cuit,ADJ,m,s,3.93,4.73,4.33
courtois,ADJ,m,,1.58,7.03,4.305
immonde,ADJ,,s,4.48,4.12,4.3
incrédule,ADJ,,s,0.14,8.45,4.295
payé,ADJ,m,s,5.62,2.97,4.295
suffisant,ADJ,f,s,2.98,5.61,4.295
disponible,ADJ,,p,4.46,4.12,4.29
venu,ADJ,m,p,3.37,5.2,4.285
infernal,ADJ,f,s,2.61,5.95,4.28
tordu,ADJ,m,s,4.1,4.46,4.28
ambitieux,ADJ,m,,4.82,3.72,4.27
isolé,ADJ,m,s,4.08,4.46,4.27
masculin,ADJ,m,s,4.49,4.05,4.27
tiède,ADJ,,p,0.5,8.04,4.27
cuit,ADJ,f,s,2.79,5.74,4.265
séduisant,ADJ,m,s,4.68,3.85,4.265
funèbre,ADJ,,p,3.86,4.66,4.26
oblique,ADJ,,s,0.81,7.7,4.255
connu,ADJ,f,s,3.3,5.2,4.25
domestique,ADJ,,s,2.69,5.81,4.25
imaginaire,ADJ,,p,1.54,6.96,4.25
levé,ADJ,f,s,1.47,7.03,4.25
mécontent,ADJ,m,s,1.54,6.96,4.25
poétique,ADJ,,s,2.34,6.15,4.245
tendu,ADJ,m,p,1.26,7.23,4.245
économique,ADJ,,p,2.19,6.28,4.235
précédent,ADJ,m,s,2.31,6.15,4.23
universel,ADJ,m,s,2.51,5.95,4.23
animal,ADJ,f,s,1.96,6.49,4.225
confidentiel,ADJ,m,s,5.68,2.77,4.225
improbable,ADJ,,s,2.77,5.68,4.225
muet,ADJ,m,p,2.43,6.01,4.22
social,ADJ,m,p,4.59,3.85,4.22
constant,ADJ,m,s,1.88,6.55,4.215
décidé,ADJ,m,s,1.88,6.55,4.215
maudit,ADJ,m,p,5.23,3.18,4.205
sonore,ADJ,,p,0.91,7.5,4.205
intéressant,ADJ,f,p,4.82,3.58,4.2
policier,ADJ,m,s,5.43,2.97,4.2
vigoureux,ADJ,m,,2.05,6.35,4.2
aérien,ADJ,f,p,2.24,6.15,4.195
humble,ADJ,,p,2.77,5.61,4.19
allergique,ADJ,,s,7.76,0.61,4.185
allié,ADJ,m,p,1.47,6.89,4.18
parlant,ADJ,m,s,4.03,4.32,4.175
esclave,ADJ,,s,5.38,2.97,4.175
cérébral,ADJ,f,s,6.1,2.23,4.165
rude,ADJ,,p,1.17,7.16,4.165
conscient,ADJ,f,s,4.0,4.32,4.16
futur,ADJ,f,p,2.51,5.81,4.16
ingrat,ADJ,m,s,3.46,4.86,4.16
pratique,ADJ,,p,2.17,6.15,4.16
brûlé,ADJ,m,s,2.77,5.54,4.155
émouvant,ADJ,m,s,3.51,4.8,4.155
disant,ADJ,m,s,1.27,7.03,4.15
paternel,ADJ,f,s,1.48,6.82,4.15
fait,ADJ,f,p,0.19,8.11,4.15
mat,ADJ,m,s,0.92,7.37,4.145
abruti,ADJ,m,s,5.24,3.04,4.14
perpétuel,ADJ,f,s,0.83,7.43,4.13
inépuisable,ADJ,,s,0.68,7.57,4.125
souple,ADJ,,p,1.02,7.23,4.125
joint,ADJ,f,p,0.6,7.64,4.12
primaire,ADJ,,s,3.98,4.26,4.12
morose,ADJ,,s,1.0,7.23,4.115
solitaire,ADJ,,p,2.15,6.08,4.115
âgé,ADJ,m,p,2.48,5.74,4.11
maléfique,ADJ,,s,4.71,3.51,4.11
avare,ADJ,,s,2.26,5.95,4.105
fabuleux,ADJ,f,s,3.48,4.73,4.105
flagrant,ADJ,m,s,3.01,5.2,4.105
inquiétant,ADJ,f,s,1.18,7.03,4.105
extra,ADJ,,,6.78,1.42,4.1
uni,ADJ,f,p,3.46,4.73,4.095
absurde,ADJ,,p,2.03,6.15,4.09
ras,ADJ,f,s,1.56,6.62,4.09
impossible,ADJ,,p,2.22,5.95,4.085
lent,ADJ,f,p,0.94,7.23,4.085
sincère,ADJ,,p,4.31,3.85,4.08
suivant,ADJ,f,p,2.55,5.61,4.08
clandestin,ADJ,f,s,1.93,6.22,4.075
plat,ADJ,f,p,0.92,7.23,4.075
majeur,ADJ,m,s,4.29,3.85,4.07
merveilleux,ADJ,f,p,3.88,4.26,4.07
creux,ADJ,f,p,0.97,7.16,4.065
prisonnier,ADJ,f,s,3.4,4.73,4.065
admirable,ADJ,,p,0.49,7.64,4.065
traditionnel,ADJ,m,s,2.66,5.47,4.065
instable,ADJ,,s,4.2,3.92,4.06
intellectuel,ADJ,f,s,2.04,6.08,4.06
visible,ADJ,,p,1.57,6.55,4.06
infaillible,ADJ,,s,2.1,6.01,4.055
sentimental,ADJ,f,s,2.3,5.81,4.055
forcé,ADJ,m,s,2.36,5.74,4.05
spectaculaire,ADJ,,s,3.5,4.59,4.045
vainqueur,ADJ,m,s,2.89,5.2,4.045
catholique,ADJ,,p,2.34,5.74,4.04
infime,ADJ,,s,1.53,6.55,4.04
ami,ADJ,f,p,5.57,2.5,4.035
distrait,ADJ,m,s,1.31,6.76,4.035
indépendant,ADJ,m,s,5.03,3.04,4.035
inoffensif,ADJ,m,s,4.62,3.45,4.035
inouï,ADJ,m,s,1.79,6.28,4.035
mâle,ADJ,,s,2.1,5.95,4.025
puissant,ADJ,f,p,2.85,5.2,4.025
uni,ADJ,m,p,4.81,3.24,4.025
étroit,ADJ,m,p,0.88,7.16,4.02
fiévreux,ADJ,m,,0.95,7.09,4.02
métallique,ADJ,,p,0.74,7.3,4.02
sportif,ADJ,m,s,4.58,3.45,4.015
incertain,ADJ,f,s,1.27,6.76,4.015
relatif,ADJ,f,s,0.93,7.09,4.01
sévère,ADJ,,p,1.2,6.82,4.01
natal,ADJ,m,s,2.54,5.47,4.005
crème,ADJ,,,2.46,5.54,4.0
ferme,ADJ,,p,2.26,5.74,4.0
signé,ADJ,m,s,3.88,4.12,4.0
assuré,ADJ,m,s,1.56,6.42,3.99
glorieux,ADJ,f,s,2.44,5.54,3.99
scandaleux,ADJ,m,,3.45,4.53,3.99
blond,ADJ,f,p,0.81,7.16,3.985
pesant,ADJ,m,s,1.21,6.76,3.985
merdique,ADJ,,s,6.53,1.42,3.975
permis,ADJ,m,,3.42,4.53,3.975
glauque,ADJ,,s,1.12,6.82,3.97
opposé,ADJ,m,s,1.32,6.62,3.97
double,ADJ,,p,1.78,6.15,3.965
arrêté,ADJ,m,s,2.73,5.2,3.965
fermé,ADJ,f,p,1.23,6.69,3.96
gracieux,ADJ,f,s,1.84,6.08,3.96
hostile,ADJ,,p,2.24,5.68,3.96
usé,ADJ,m,s,0.83,7.09,3.96
sanglant,ADJ,f,s,1.69,6.22,3.955
technique,ADJ,,p,3.18,4.73,3.955
tué,ADJ,m,s,5.21,2.7,3.955
intéressant,ADJ,m,p,4.24,3.65,3.945
discret,ADJ,m,p,2.96,4.93,3.945
hypocrite,ADJ,,s,3.61,4.26,3.935
clandestin,ADJ,m,s,2.79,5.07,3.93
indien,ADJ,f,s,3.33,4.53,3.93
maussade,ADJ,,s,1.04,6.82,3.93
adjoint,ADJ,m,s,5.97,1.89,3.93
exotique,ADJ,,s,2.86,5.0,3.93
indépendant,ADJ,,s,4.08,3.78,3.93
traditionnel,ADJ,f,s,2.72,5.14,3.93
carré,ADJ,m,p,1.36,6.49,3.925
strict,ADJ,f,s,2.58,5.27,3.925
beige,ADJ,m,s,1.02,6.82,3.92
subtil,ADJ,f,s,2.12,5.68,3.9
timide,ADJ,,p,2.18,5.61,3.895
hardi,ADJ,m,s,1.3,6.49,3.895
tout-puissant,ADJ,m,s,5.7,2.09,3.895
connu,ADJ,m,p,2.52,5.27,3.895
mûr,ADJ,f,s,2.98,4.8,3.89
précédent,ADJ,m,p,2.16,5.61,3.885
capital,ADJ,f,s,2.97,4.8,3.885
coupable,ADJ,,p,4.39,3.38,3.885
éclatant,ADJ,m,s,1.42,6.35,3.885
chimique,ADJ,,p,5.11,2.64,3.875
sensé,ADJ,m,s,6.47,1.28,3.875
local,ADJ,f,p,2.93,4.8,3.865
excessif,ADJ,m,s,2.05,5.68,3.865
maximum,ADJ,m,s,5.77,1.96,3.865
égaré,ADJ,m,s,1.51,6.22,3.865
attentif,ADJ,m,p,1.49,6.22,3.855
bruyant,ADJ,m,s,2.91,4.8,3.855
matinal,ADJ,f,s,2.51,5.2,3.855
actif,ADJ,m,s,4.12,3.58,3.85
jumeau,ADJ,f,p,3.17,4.53,3.85
mouillé,ADJ,m,p,1.96,5.74,3.85
éclairé,ADJ,m,s,1.62,6.08,3.85
cruel,ADJ,m,p,2.56,5.14,3.85
orphelin,ADJ,m,s,3.92,3.78,3.85
domestique,ADJ,,p,2.07,5.61,3.84
protecteur,ADJ,m,s,2.34,5.34,3.84
ivre,ADJ,,p,1.72,5.95,3.835
monté,ADJ,m,s,5.24,2.43,3.835
menteur,ADJ,m,s,5.3,2.36,3.83
éclairé,ADJ,f,s,1.17,6.49,3.83
déchiré,ADJ,m,s,3.92,3.72,3.82
effrayé,ADJ,m,s,3.11,4.53,3.82
patient,ADJ,f,s,3.52,4.12,3.82
rigolo,ADJ,m,s,5.0,2.64,3.82
soyeux,ADJ,m,,0.47,7.16,3.815
fédéral,ADJ,m,s,6.94,0.68,3.81
réel,ADJ,m,p,3.5,4.12,3.81
fatigué,ADJ,m,p,2.48,5.14,3.81
étudiant,ADJ,m,s,5.39,2.23,3.81
lesbien,ADJ,f,s,6.8,0.81,3.805
volé,ADJ,m,s,4.3,3.31,3.805
homo,ADJ,,s,7.18,0.41,3.795
instant,ADJ,m,p,0.83,6.76,3.795
délicat,ADJ,f,p,2.31,5.27,3.79
jaunâtre,ADJ,,s,0.08,7.5,3.79
désinvolte,ADJ,,s,0.81,6.76,3.785
inexplicable,ADJ,,s,1.96,5.61,3.785
épars,ADJ,m,,0.32,7.23,3.775
matériel,ADJ,m,s,2.55,5.0,3.775
coupé,ADJ,f,s,1.8,5.74,3.77
audacieux,ADJ,m,,3.06,4.46,3.76
luisant,ADJ,f,s,0.09,7.43,3.76
pervers,ADJ,m,,4.14,3.38,3.76
porteur,ADJ,m,s,2.38,5.14,3.76
invincible,ADJ,,s,2.92,4.59,3.755
suivi,ADJ,m,s,1.56,5.95,3.755
blessé,ADJ,f,s,3.04,4.46,3.75
contradictoire,ADJ,,p,0.87,6.62,3.745
excellent,ADJ,m,p,4.25,3.24,3.745
secondaire,ADJ,,p,3.91,3.58,3.745
souterrain,ADJ,m,s,2.63,4.86,3.745
pesant,ADJ,f,s,0.79,6.69,3.74
fasciste,ADJ,,s,3.89,3.58,3.735
parti,ADJ,m,p,3.96,3.51,3.735
cru,ADJ,f,s,1.11,6.35,3.73
insignifiant,ADJ,m,s,2.26,5.2,3.73
avide,ADJ,,p,1.57,5.88,3.725
culturel,ADJ,m,s,2.31,5.14,3.725
galant,ADJ,m,s,4.66,2.77,3.715
aimé,ADJ,f,s,3.91,3.51,3.71
anglais,ADJ,f,p,1.0,6.42,3.71
décisif,ADJ,f,s,1.47,5.95,3.71
habituel,ADJ,f,p,2.0,5.41,3.705
insolent,ADJ,m,s,3.48,3.92,3.7
pieux,ADJ,m,,1.86,5.54,3.7
original,ADJ,f,s,4.15,3.24,3.695
récent,ADJ,m,p,2.65,4.73,3.69
artificiel,ADJ,f,s,2.99,4.39,3.69
fini,ADJ,f,s,3.32,4.05,3.685
chimique,ADJ,,s,5.4,1.96,3.68
malin,ADJ,f,s,3.91,3.45,3.68
tourné,ADJ,m,s,2.63,4.73,3.68
dingue,ADJ,,p,5.47,1.89,3.68
lunaire,ADJ,,s,3.58,3.78,3.68
interdit,ADJ,f,s,3.63,3.72,3.675
barbare,ADJ,,s,1.66,5.68,3.67
buté,ADJ,m,s,1.06,6.28,3.67
dû,ADJ,m,s,3.08,4.26,3.67
génétique,ADJ,,s,6.33,1.01,3.67
trouvé,ADJ,m,s,4.84,2.5,3.67
viril,ADJ,m,s,2.81,4.53,3.67
funeste,ADJ,,s,4.22,3.11,3.665
impatient,ADJ,f,s,3.34,3.99,3.665
inhumain,ADJ,m,s,3.21,4.12,3.665
puant,ADJ,m,s,2.74,4.59,3.665
